0,352
-23.11081,328.8892
-18.33256,310.6674
-15.31482,295.6852
-13.06739,282.9326
-11.26073,271.7393
-9.742116,262.2579
-8.42755,253.5724
-7.265666,246.7343
-6.222622,240.7774
-5.274903,235.7251
-4.405462,231.5945
-3.60153,228.3985
-2.853286,225.1467
-2.153003,222.847
-1.494493,221.5055
-0.8727127,221.1273
-0.2835011,220.7165
2.72,224.72
4.08,229.08
5.44,234.44
6.8,240.8
8.16,249.16
9.52,258.52
10.88,269.88
11,281
11,292
11,303
11,314
11,325
11,336
11,347
11,358
11,363
